case_id,document_id,hypothesis_id,gold_label,predicted_label,correct,rule_fired,rule_polarity,matched_phrase,matched_span_start,matched_span_end,evidence_hit,joint_success,failure_family,notes
train::527::nda-4,527,nda-4,Entailment,Entailment,True,True,positive_fired,solely for the purpose,2750,2772,True,True,n/a (fully correct),
train::529::nda-11,529,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-16,529,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-15,529,nda-15,Entailment,Entailment,True,True,positive_fired,no right or license,5013,5032,True,False,n/a (fully correct),
train::529::nda-10,529,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-2,529,nda-2,Contradiction,Contradiction,True,True,negative_fired,business information,874,894,True,True,n/a (fully correct),
train::529::nda-1,529,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-19,529,nda-19,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-12,529,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-20,529,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::529::nda-3,529,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-18,529,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-7,529,nda-7,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::529::nda-17,529,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::529::nda-8,529,nda-8,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::529::nda-13,529,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::529::nda-5,529,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::529::nda-4,529,nda-4,Entailment,Entailment,True,True,positive_fired,for no other purpose,3199,3219,True,True,n/a (fully correct),
train::530::nda-11,530,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::530::nda-16,530,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::530::nda-15,530,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::530::nda-10,530,nda-10,NotMentioned,Entailment,False,True,positive_fired,negotiat,7022,7030,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'negotiat')",
train::530::nda-2,530,nda-2,Contradiction,Contradiction,True,True,negative_fired,business information,1293,1313,True,True,n/a (fully correct),
train::530::nda-1,530,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::530::nda-19,530,nda-19,Entailment,Entailment,True,True,positive_fired,survive the termination,5790,5813,True,True,n/a (fully correct),
train::530::nda-12,530,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,2218,2239,True,True,n/a (fully correct),
train::530::nda-20,530,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::530::nda-3,530,nda-3,Entailment,Entailment,True,True,positive_fired,orally or in writing,1538,1558,True,True,n/a (fully correct),
train::530::nda-18,530,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::530::nda-7,530,nda-7,Entailment,Entailment,True,True,positive_fired,professional advisors,3022,3043,True,True,n/a (fully correct),
train::530::nda-17,530,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::530::nda-8,530,nda-8,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::530::nda-13,530,nda-13,Entailment,Entailment,True,True,positive_fired,already known to,1897,1913,False,False,"correct label, misaligned/wrong evidence span",
train::530::nda-5,530,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::530::nda-4,530,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,4975,4990,False,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::531::nda-11,531,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::531::nda-16,531,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::531::nda-15,531,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::531::nda-10,531,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,6788,6796,True,True,n/a (fully correct),
train::531::nda-2,531,nda-2,Contradiction,Contradiction,True,True,negative_fired,"business, financial",583,602,True,False,n/a (fully correct),
train::531::nda-1,531,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::531::nda-19,531,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::531::nda-12,531,nda-12,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::531::nda-20,531,nda-20,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::531::nda-3,531,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::531::nda-18,531,nda-18,Entailment,Contradiction,False,True,negative_fired,may solicit,12612,12623,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::531::nda-7,531,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,2196,2207,True,True,n/a (fully correct),
train::531::nda-17,531,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::531::nda-8,531,nda-8,Entailment,Entailment,True,True,positive_fired,subpoena,8072,8080,True,True,n/a (fully correct),
train::531::nda-13,531,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::531::nda-5,531,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::531::nda-4,531,nda-4,Entailment,Entailment,True,True,positive_fired,solely for the purpose,4068,4090,True,True,n/a (fully correct),
train::534::nda-11,534,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::534::nda-16,534,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::534::nda-15,534,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::534::nda-10,534,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,2552,2560,True,False,n/a (fully correct),
train::534::nda-2,534,nda-2,Contradiction,Contradiction,True,True,negative_fired,"business, financial",17018,17037,True,True,n/a (fully correct),
train::534::nda-1,534,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::534::nda-19,534,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::534::nda-12,534,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::534::nda-20,534,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::534::nda-3,534,nda-3,Entailment,Entailment,True,True,positive_fired,disclosed orally,16732,16748,True,True,n/a (fully correct),
train::534::nda-18,534,nda-18,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::534::nda-7,534,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,19198,19209,True,False,n/a (fully correct),
train::534::nda-17,534,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::534::nda-8,534,nda-8,Entailment,Entailment,True,True,positive_fired,subpoena,3332,3340,True,True,n/a (fully correct),
train::534::nda-13,534,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::534::nda-5,534,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::534::nda-4,534,nda-4,Entailment,Entailment,True,True,positive_fired,solely for the purpose,1200,1222,True,False,n/a (fully correct),
train::535::nda-11,535,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::535::nda-16,535,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::535::nda-15,535,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::535::nda-10,535,nda-10,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::535::nda-2,535,nda-2,Entailment,Contradiction,False,True,negative_fired,financial information,1387,1408,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::535::nda-1,535,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::535::nda-19,535,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::535::nda-12,535,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::535::nda-20,535,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::535::nda-3,535,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::535::nda-18,535,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::535::nda-7,535,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,3919,3930,True,True,n/a (fully correct),
train::535::nda-17,535,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::535::nda-8,535,nda-8,Entailment,Entailment,True,True,positive_fired,required by law,6515,6530,False,False,"correct label, misaligned/wrong evidence span",
train::535::nda-13,535,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::535::nda-5,535,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::535::nda-4,535,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,4789,4804,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::536::nda-11,536,nda-11,Entailment,Entailment,True,True,positive_fired,decompile,12888,12897,True,True,n/a (fully correct),
train::536::nda-16,536,nda-16,Entailment,Entailment,True,True,positive_fired,return or destroy,10494,10511,True,False,n/a (fully correct),
train::536::nda-15,536,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::536::nda-10,536,nda-10,Entailment,Entailment,True,True,positive_fired,existence of this agreement,15288,15315,False,False,"correct label, misaligned/wrong evidence span",
train::536::nda-2,536,nda-2,Contradiction,Contradiction,True,True,negative_fired,financial information,2536,2557,True,False,n/a (fully correct),
train::536::nda-1,536,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::536::nda-19,536,nda-19,Entailment,Entailment,True,True,positive_fired,shall survive,11866,11879,True,True,n/a (fully correct),
train::536::nda-12,536,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,3782,3803,True,True,n/a (fully correct),
train::536::nda-20,536,nda-20,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::536::nda-3,536,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::536::nda-18,536,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,14558,14574,False,False,"correct label, misaligned/wrong evidence span",
train::536::nda-7,536,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,6307,6318,True,True,n/a (fully correct),
train::536::nda-17,536,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::536::nda-8,536,nda-8,Entailment,Entailment,True,True,positive_fired,legal process,7088,7101,True,False,n/a (fully correct),
train::536::nda-13,536,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::536::nda-5,536,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::536::nda-4,536,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::538::nda-11,538,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::538::nda-16,538,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::538::nda-15,538,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::538::nda-10,538,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,649,657,False,False,"correct label, misaligned/wrong evidence span",
train::538::nda-2,538,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::538::nda-1,538,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::538::nda-19,538,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::538::nda-12,538,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,3410,3431,True,True,n/a (fully correct),
train::538::nda-20,538,nda-20,Entailment,Entailment,True,True,positive_fired,legal or regulatory,4305,4324,False,False,"correct label, misaligned/wrong evidence span",
train::538::nda-3,538,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::538::nda-18,538,nda-18,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::538::nda-7,538,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,1235,1246,True,False,n/a (fully correct),
train::538::nda-17,538,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::538::nda-8,538,nda-8,Entailment,Entailment,True,True,positive_fired,court order,14878,14889,False,False,"correct label, misaligned/wrong evidence span",
train::538::nda-13,538,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::538::nda-5,538,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::538::nda-4,538,nda-4,Entailment,Entailment,True,True,positive_fired,solely for the purpose,3874,3896,True,True,n/a (fully correct),
train::541::nda-11,541,nda-11,Entailment,Entailment,True,True,positive_fired,reverse engineer,5026,5042,True,True,n/a (fully correct),
train::541::nda-16,541,nda-16,NotMentioned,Entailment,False,True,positive_fired,shall return,6860,6872,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'shall return')",
train::541::nda-15,541,nda-15,Entailment,Entailment,True,True,positive_fired,no license,6313,6323,False,False,"correct label, misaligned/wrong evidence span",
train::541::nda-10,541,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::541::nda-2,541,nda-2,Contradiction,Contradiction,True,True,negative_fired,business information,702,722,False,False,"correct label, misaligned/wrong evidence span",
train::541::nda-1,541,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::541::nda-19,541,nda-19,Entailment,Entailment,True,True,positive_fired,shall survive,5588,5601,True,True,n/a (fully correct),
train::541::nda-12,541,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,3090,3111,True,False,n/a (fully correct),
train::541::nda-20,541,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::541::nda-3,541,nda-3,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::541::nda-18,541,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,5664,5680,False,False,"correct label, misaligned/wrong evidence span",
train::541::nda-7,541,nda-7,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::541::nda-17,541,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::541::nda-8,541,nda-8,Entailment,Entailment,True,True,positive_fired,court order,3381,3392,True,False,n/a (fully correct),
train::541::nda-13,541,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::541::nda-5,541,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::541::nda-4,541,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::545::nda-11,545,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-16,545,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-15,545,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-10,545,nda-10,NotMentioned,Entailment,False,True,positive_fired,negotiat,12228,12236,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'negotiat')",
train::545::nda-2,545,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::545::nda-1,545,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-19,545,nda-19,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-12,545,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-20,545,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-3,545,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-18,545,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,51,67,False,False,"correct label, misaligned/wrong evidence span",
train::545::nda-7,545,nda-7,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::545::nda-17,545,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-8,545,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-13,545,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-5,545,nda-5,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::545::nda-4,545,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::548::nda-11,548,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::548::nda-16,548,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::548::nda-15,548,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::548::nda-10,548,nda-10,NotMentioned,Entailment,False,True,positive_fired,negotiat,24761,24769,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'negotiat')",
train::548::nda-2,548,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::548::nda-1,548,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::548::nda-19,548,nda-19,Entailment,Contradiction,False,True,negative_fired,shall not survive,28877,28894,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::548::nda-12,548,nda-12,NotMentioned,Entailment,False,True,positive_fired,independently develop,6629,6650,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'independently develop')",
train::548::nda-20,548,nda-20,Contradiction,Contradiction,True,True,negative_fired,shall not retain,28277,28293,True,True,n/a (fully correct),
train::548::nda-3,548,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::548::nda-18,548,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,32,48,False,False,"correct label, misaligned/wrong evidence span",
train::548::nda-7,548,nda-7,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::548::nda-17,548,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::548::nda-8,548,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::548::nda-13,548,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::548::nda-5,548,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::548::nda-4,548,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,10298,10313,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::550::nda-11,550,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::550::nda-16,550,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::550::nda-15,550,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::550::nda-10,550,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,522,530,False,False,"correct label, misaligned/wrong evidence span",
train::550::nda-2,550,nda-2,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::550::nda-1,550,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::550::nda-19,550,nda-19,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::550::nda-12,550,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::550::nda-20,550,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::550::nda-3,550,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::550::nda-18,550,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::550::nda-7,550,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,1893,1904,True,True,n/a (fully correct),
train::550::nda-17,550,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::550::nda-8,550,nda-8,Entailment,Entailment,True,True,positive_fired,subpoena,2753,2761,True,True,n/a (fully correct),
train::550::nda-13,550,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::550::nda-5,550,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::550::nda-4,550,nda-4,Entailment,Entailment,True,True,positive_fired,solely for the purpose,1397,1419,True,True,n/a (fully correct),
train::551::nda-11,551,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::551::nda-16,551,nda-16,NotMentioned,Entailment,False,True,positive_fired,return or destroy,8133,8150,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'return or destroy')",
train::551::nda-15,551,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::551::nda-10,551,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,5718,5726,False,False,"correct label, misaligned/wrong evidence span",
train::551::nda-2,551,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::551::nda-1,551,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::551::nda-19,551,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::551::nda-12,551,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,3754,3775,True,True,n/a (fully correct),
train::551::nda-20,551,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::551::nda-3,551,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::551::nda-18,551,nda-18,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::551::nda-7,551,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,1033,1044,True,False,n/a (fully correct),
train::551::nda-17,551,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::551::nda-8,551,nda-8,Entailment,Entailment,True,True,positive_fired,court order,8895,8906,False,False,"correct label, misaligned/wrong evidence span",
train::551::nda-13,551,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::551::nda-5,551,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::551::nda-4,551,nda-4,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-11,553,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
